Transaction_ID,Product_ID,Customer_ID,Purchase_Date,Quantity,Total_Price
1990.0,1418.0,1069.0,2024-03-10,2.0,325.84
1991.0,1755.0,,2024-07-02,2.0,233.32
1992.0,1839.0,1626.0,2023-08-01,2.0,274.44
1993.0,1400.0,2639.0,2024-05-15,4.0,300.37
1994.0,1379.0,846.0,2024-03-15,2.0,409.67
1995.0,1873.0,31.0,2025-02-14,5.0,84.74
1996.0,1897.0,2806.0,2023-03-11,2.0,174.16
1997.0,1807.0,100.0,2024-07-09,3.0,329.3
1998.0,1901.0,2703.0,2024-12-12,4.0,490.51
1999.0,1845.0,1067.0,2024-06-08,3.0,71.02
2000.0,1113.0,1574.0,2024-06-05,1.0,436.76
2001.0,1122.0,205.0,2024-03-04,5.0,331.05
2002.0,1787.0,2026.0,,1.0,454.92
2003.0,1212.0,771.0,2023-12-23,3.0,327.46
2004.0,1795.0,1595.0,2023-06-27,5.0,447.99
2005.0,1244.0,479.0,2024-12-29,2.0,120.55
2006.0,1757.0,452.0,2023-10-10,3.0,284.62
2007.0,1811.0,1351.0,2023-10-12,2.0,228.96
2008.0,1782.0,2972.0,2024-11-07,,477.85
,1237.0,1222.0,2024-04-23,3.0,144.66
2010.0,,2453.0,2024-02-09,4.0,155.61
2011.0,,427.0,2024-10-24,1.0,92.48
,1274.0,1662.0,2024-01-02,1.0,395.05
2013.0,1779.0,1596.0,2024-08-31,,499.65
2014.0,,1290.0,2024-03-24,3.0,45.02
2015.0,1466.0,2757.0,2024-06-20,2.0,466.42
2016.0,1555.0,1662.0,2024-01-16,2.0,449.94
2017.0,,873.0,2024-04-25,2.0,458.84
2018.0,1114.0,534.0,2024-07-10,3.0,339.14
2019.0,1693.0,975.0,2023-09-05,2.0,93.08
2020.0,1187.0,2794.0,2023-04-16,1.0,130.1
2021.0,1278.0,400.0,2024-08-08,3.0,450.05
2022.0,1564.0,1354.0,2023-03-05,5.0,82.68
2023.0,1806.0,115.0,2025-01-11,4.0,143.86
2024.0,,1770.0,2024-06-13,2.0,104.38
,1636.0,1350.0,2024-03-07,5.0,445.41
,1305.0,1573.0,2024-08-03,4.0,204.88
2027.0,1265.0,2908.0,2023-06-10,3.0,492.59
2028.0,1334.0,1818.0,2024-11-12,2.0,103.88
2029.0,1356.0,524.0,2024-06-25,1.0,353.42
2030.0,1717.0,94.0,2024-04-18,2.0,120.74
2031.0,1077.0,112.0,2024-08-27,3.0,20.47
2032.0,1432.0,2988.0,2024-01-19,3.0,187.62
2033.0,1264.0,1889.0,2024-06-09,3.0,
2034.0,1480.0,2596.0,2023-03-11,,213.92
,1915.0,738.0,2023-03-28,2.0,127.49
,1646.0,1349.0,2024-11-29,4.0,97.12
2037.0,1140.0,616.0,2024-07-08,3.0,440.04
2038.0,1004.0,875.0,2023-08-18,1.0,322.46
2039.0,1480.0,2454.0,2024-01-22,1.0,427.16
,1373.0,605.0,2024-05-10,2.0,430.29
2041.0,1577.0,2655.0,,5.0,421.36
2042.0,,2826.0,2023-10-28,2.0,471.57
2043.0,1327.0,182.0,2024-02-29,5.0,490.12
2044.0,1263.0,860.0,,4.0,262.84
2045.0,1996.0,1270.0,2024-02-22,5.0,385.55
2046.0,1680.0,1518.0,,5.0,282.78
2047.0,1507.0,,2023-08-20,3.0,140.55
2048.0,1507.0,164.0,2024-12-21,5.0,390.4
2049.0,1304.0,1326.0,,4.0,230.48
2050.0,1770.0,1352.0,2023-12-04,4.0,352.48
2051.0,1697.0,284.0,2024-04-19,1.0,391.46
2052.0,1285.0,2336.0,,2.0,
2053.0,1387.0,2585.0,2024-09-20,5.0,201.64
2054.0,1923.0,2188.0,2024-08-01,4.0,340.33
2055.0,1983.0,1095.0,2024-08-26,2.0,441.79
2056.0,1280.0,1365.0,2024-04-14,5.0,106.64
2057.0,1030.0,359.0,2024-05-02,4.0,194.57
2058.0,1267.0,854.0,2024-09-30,5.0,98.49
,1822.0,2763.0,2023-10-15,5.0,25.35
2060.0,1953.0,2213.0,2024-07-21,5.0,245.56
2061.0,1887.0,928.0,2024-12-31,1.0,133.53
2062.0,1883.0,2231.0,2024-07-08,2.0,460.77
2063.0,1109.0,949.0,2023-10-07,3.0,47.72
,1177.0,246.0,2024-03-23,3.0,90.05
2065.0,1104.0,1015.0,2023-09-14,5.0,461.25
2066.0,1109.0,1504.0,2023-09-21,2.0,229.96
2067.0,1982.0,1166.0,2024-12-15,1.0,242.34
2068.0,1969.0,2652.0,2024-11-07,4.0,26.34
2069.0,1906.0,2001.0,2023-11-03,3.0,51.44
2070.0,1813.0,,2024-11-28,5.0,374.11
2071.0,1326.0,2382.0,2024-07-03,5.0,258.29
2072.0,1586.0,2066.0,2025-01-14,4.0,224.32
2073.0,1187.0,865.0,2025-01-07,3.0,
2074.0,1533.0,2900.0,2023-11-30,2.0,436.67
2075.0,1477.0,2831.0,2023-09-21,3.0,485.82
2076.0,1545.0,727.0,2024-09-08,1.0,257.45
2077.0,1126.0,1444.0,2024-05-24,4.0,353.45
2078.0,1486.0,2840.0,2024-05-10,2.0,83.32
2079.0,1001.0,249.0,2023-09-06,2.0,64.92
2080.0,1965.0,2404.0,2024-02-27,3.0,143.25
2081.0,1258.0,2053.0,2023-09-07,3.0,412.93
2082.0,1158.0,995.0,2024-11-24,1.0,79.98
2083.0,1655.0,2687.0,2023-06-19,3.0,325.53
2084.0,1779.0,958.0,2023-04-11,1.0,305.79
2085.0,1170.0,2354.0,2023-09-09,3.0,
2086.0,1552.0,2909.0,2023-12-22,3.0,375.86
2087.0,1652.0,888.0,2024-01-24,1.0,27.33
2088.0,1215.0,874.0,2024-04-19,5.0,488.68
,1536.0,953.0,2023-08-13,5.0,312.42
2090.0,1268.0,1665.0,2023-07-17,3.0,42.53
2091.0,1362.0,1735.0,,1.0,
2092.0,1934.0,409.0,2024-11-28,4.0,398.66
2093.0,1519.0,2649.0,2024-03-26,2.0,33.49
2094.0,1665.0,2103.0,2024-03-27,4.0,292.4
,,1.0,2024-02-08,2.0,290.77
2096.0,1963.0,631.0,2023-05-20,5.0,248.49
2097.0,1433.0,2953.0,,1.0,
2098.0,1808.0,882.0,2024-09-17,2.0,376.87
2099.0,1686.0,2201.0,2024-04-11,2.0,131.32
2100.0,1137.0,1759.0,2024-12-09,2.0,395.94
2101.0,1226.0,1745.0,2024-06-15,5.0,428.97
2102.0,1167.0,966.0,2024-08-14,5.0,210.86
2103.0,1570.0,1413.0,2023-08-17,5.0,105.97
2104.0,1141.0,1474.0,2024-02-25,5.0,325.76
2105.0,1074.0,150.0,2023-06-01,2.0,222.05
2106.0,1922.0,776.0,2024-04-28,2.0,421.29
2107.0,1806.0,2207.0,2025-02-15,5.0,62.22
2108.0,1836.0,2556.0,2023-03-10,3.0,247.86
2109.0,1091.0,2640.0,2024-05-25,5.0,145.1
2110.0,1144.0,2791.0,2024-07-21,2.0,173.2
2111.0,1218.0,586.0,2024-09-28,2.0,199.39
2112.0,1097.0,1498.0,2023-08-14,5.0,343.95
2113.0,1693.0,381.0,2024-12-24,1.0,405.39
2114.0,1255.0,1307.0,2024-11-17,5.0,211.49
2115.0,1671.0,1110.0,2024-04-12,4.0,84.01
2116.0,1035.0,2009.0,2023-08-09,2.0,406.35
2117.0,1191.0,396.0,2023-05-07,5.0,397.26
2118.0,1973.0,2807.0,2023-08-17,3.0,70.76
2119.0,1074.0,1376.0,2024-08-12,2.0,209.37
2120.0,1541.0,1101.0,2024-05-27,1.0,473.42
2121.0,1280.0,2058.0,2024-03-04,4.0,241.58
2122.0,1778.0,637.0,2024-08-19,4.0,437.29
2123.0,,1.0,2024-04-26,4.0,236.79
2124.0,1147.0,2853.0,,3.0,442.85
2125.0,1313.0,2957.0,2023-10-05,2.0,115.81
2126.0,1233.0,61.0,2023-07-06,,33.26
2127.0,1164.0,1829.0,2023-03-10,1.0,246.47
2128.0,1908.0,1057.0,2024-05-21,2.0,433.43
2129.0,1524.0,2323.0,2024-12-30,2.0,15.26
2130.0,1002.0,754.0,2023-02-28,4.0,130.56
2131.0,1079.0,966.0,2024-12-15,5.0,499.57
2132.0,1127.0,2341.0,2024-03-30,5.0,149.22
2133.0,1901.0,684.0,2024-10-10,2.0,466.28
2134.0,1990.0,1576.0,2024-11-13,1.0,449.89
2135.0,1999.0,2693.0,2025-01-25,1.0,312.07
2136.0,1343.0,895.0,2025-01-25,4.0,95.02
2137.0,1687.0,1314.0,2024-02-01,4.0,303.47
2138.0,1003.0,1653.0,2023-08-05,1.0,51.19
2139.0,1107.0,2199.0,2023-12-15,3.0,260.83
2140.0,1306.0,1534.0,2023-04-29,1.0,235.83
2141.0,1094.0,1350.0,2024-01-10,3.0,
2142.0,1351.0,1446.0,2023-08-29,2.0,132.79
2143.0,1098.0,314.0,2023-09-09,5.0,133.52
2144.0,1140.0,670.0,2024-03-18,2.0,6.99
2145.0,1578.0,800.0,,1.0,35.65
2146.0,1875.0,702.0,2023-03-24,3.0,7.71
2147.0,1360.0,866.0,2023-10-09,2.0,177.24
2148.0,1386.0,1872.0,2023-06-09,3.0,
2149.0,1435.0,1351.0,2023-07-25,3.0,281.23
2150.0,,1922.0,2023-04-18,5.0,7.48
2151.0,,1710.0,2024-06-20,5.0,229.89
,1091.0,1735.0,2024-04-28,1.0,180.11
2153.0,1910.0,339.0,2023-05-18,2.0,48.2
2154.0,1620.0,1945.0,,5.0,413.98
2155.0,1824.0,239.0,2025-02-17,3.0,282.54
2156.0,1288.0,,2024-07-15,5.0,160.42
2157.0,1385.0,2632.0,2024-05-22,,261.4
2158.0,1928.0,170.0,2023-11-11,3.0,219.45
2159.0,1922.0,2783.0,2023-09-13,1.0,212.84
2160.0,1730.0,2800.0,2024-09-06,2.0,109.56
2161.0,1873.0,1349.0,2023-08-21,1.0,271.26
2162.0,,164.0,2023-11-18,5.0,120.15
2163.0,1096.0,1539.0,,1.0,204.45
2164.0,1358.0,724.0,2024-02-03,2.0,458.01
2165.0,1288.0,428.0,2025-01-14,1.0,336.49
2166.0,1693.0,901.0,2024-10-25,1.0,382.63
,1620.0,895.0,2023-04-10,5.0,395.09
2168.0,1988.0,1890.0,2023-11-25,3.0,145.02
2169.0,1187.0,2028.0,2023-05-19,4.0,462.74
2170.0,1410.0,2204.0,2023-03-25,3.0,221.0
2171.0,1466.0,243.0,2025-01-13,3.0,241.43
2172.0,1357.0,2479.0,2023-12-06,2.0,188.22
2173.0,1510.0,1907.0,2025-01-14,2.0,189.96
2174.0,1560.0,1374.0,2023-02-25,3.0,
2175.0,1800.0,2859.0,2023-10-30,4.0,331.5
2176.0,1913.0,,2023-03-07,3.0,275.48
2177.0,1455.0,616.0,2024-06-21,1.0,432.65
2178.0,1936.0,408.0,2023-10-04,3.0,191.69
2179.0,,,2023-08-06,1.0,410.98
2180.0,1075.0,971.0,2024-06-03,1.0,310.21
2181.0,1513.0,1186.0,2023-07-02,2.0,12.24
2182.0,1723.0,2444.0,2024-08-23,3.0,234.23
2183.0,1130.0,2231.0,2023-12-11,2.0,268.17
2184.0,1733.0,1178.0,2023-10-02,2.0,346.95
2185.0,1068.0,2622.0,2024-10-14,3.0,77.26
2186.0,1005.0,569.0,2023-09-04,4.0,203.79
2187.0,1444.0,245.0,2024-02-14,5.0,32.39
2188.0,1592.0,6.0,2023-08-26,2.0,61.76
2189.0,1963.0,1984.0,2024-04-02,4.0,61.32
2190.0,1237.0,2656.0,2025-01-24,3.0,426.72
2191.0,1110.0,428.0,2023-11-26,5.0,261.8
2192.0,1115.0,558.0,2024-11-28,1.0,296.28
2193.0,1601.0,1637.0,2023-05-12,1.0,335.19
2194.0,1409.0,1275.0,2024-09-19,5.0,249.18
2195.0,1504.0,1714.0,2023-07-27,1.0,253.21
2196.0,1467.0,2966.0,2023-10-29,5.0,
2197.0,1180.0,2180.0,2023-06-23,5.0,75.04
2198.0,1992.0,346.0,2024-08-15,3.0,294.92
2199.0,1569.0,2187.0,,4.0,126.98
,1444.0,1276.0,2024-09-19,3.0,115.8
2201.0,1728.0,1657.0,2023-12-02,5.0,399.34
2202.0,1359.0,1099.0,2024-07-02,5.0,469.4
2203.0,,1959.0,,4.0,121.51
2204.0,1427.0,2330.0,2024-04-04,1.0,148.33
2205.0,1881.0,2428.0,2023-06-17,2.0,374.13
2206.0,1397.0,2748.0,2024-11-08,1.0,196.03
2207.0,1216.0,2843.0,2023-10-24,2.0,410.18
2208.0,1741.0,1379.0,2023-10-11,3.0,496.98
2209.0,1119.0,69.0,2023-04-09,1.0,375.93
2210.0,1187.0,2247.0,2023-06-10,,7.82
2211.0,1558.0,1740.0,2024-03-05,5.0,107.97
2212.0,1538.0,2314.0,2024-03-21,5.0,262.76
2213.0,1403.0,1589.0,2024-04-01,2.0,394.57
2214.0,1576.0,2321.0,2023-07-13,,426.23
2215.0,1262.0,455.0,2024-11-01,4.0,11.44
2216.0,1011.0,505.0,2024-08-27,3.0,219.6
2217.0,1749.0,1255.0,2023-08-23,,384.8
2218.0,1660.0,,2023-12-27,,454.3
2219.0,1615.0,593.0,,5.0,486.21
2220.0,,488.0,2024-10-09,5.0,156.89
2221.0,1331.0,2695.0,2024-09-18,4.0,122.64
2222.0,1479.0,1954.0,2025-01-28,1.0,479.37
2223.0,1543.0,2615.0,2024-06-06,1.0,15.71
2224.0,1430.0,1243.0,,1.0,185.88
2225.0,1830.0,80.0,2023-04-02,5.0,320.36
2226.0,1081.0,1231.0,2024-02-18,3.0,435.1
2227.0,1222.0,,2024-04-15,1.0,192.61
2228.0,,,2024-05-11,2.0,66.31
2229.0,,1469.0,2023-12-04,4.0,219.27
2230.0,1744.0,1145.0,2023-07-12,5.0,404.16
,1253.0,1115.0,2023-03-26,2.0,465.86
2232.0,,2227.0,2024-09-11,2.0,336.98
2233.0,1491.0,244.0,2024-05-24,3.0,112.86
2234.0,1479.0,2954.0,2024-02-01,3.0,258.4
,1827.0,152.0,2024-07-12,1.0,360.48
2236.0,1728.0,2942.0,2023-08-21,1.0,340.62
2237.0,1569.0,1444.0,2023-12-02,5.0,373.75
2238.0,1280.0,,2023-12-25,,17.99
2239.0,,1601.0,2024-12-22,5.0,53.89
2240.0,1795.0,2831.0,2023-02-26,1.0,388.07
2241.0,1143.0,2097.0,2024-03-15,1.0,418.44
2242.0,1963.0,1597.0,2023-09-02,4.0,276.92
2243.0,1363.0,,2023-12-05,3.0,231.83
2244.0,1203.0,2406.0,2024-12-08,3.0,234.28
2245.0,1786.0,2803.0,2024-11-19,3.0,419.34
2246.0,1101.0,2745.0,2023-05-27,5.0,211.02
2247.0,1211.0,405.0,2023-04-07,4.0,
2248.0,1523.0,52.0,2024-07-04,1.0,144.05
2249.0,1480.0,783.0,2023-08-27,4.0,92.29
2250.0,1869.0,1504.0,2024-05-10,,
2251.0,1194.0,2794.0,2023-07-06,4.0,281.07
2252.0,1919.0,1811.0,2024-02-23,3.0,189.11
2253.0,1079.0,2927.0,2023-12-11,2.0,448.71
2254.0,1281.0,623.0,2023-11-23,5.0,192.16
2255.0,1019.0,2630.0,2024-07-30,3.0,481.04
2256.0,1269.0,2491.0,2023-07-13,5.0,242.56
2257.0,1542.0,2668.0,2024-06-02,1.0,143.1
2258.0,1241.0,1858.0,2024-10-02,1.0,494.78
2259.0,1106.0,1890.0,2024-01-04,3.0,137.06
2260.0,1084.0,1640.0,2023-08-13,4.0,255.41
2261.0,1787.0,663.0,2023-10-06,4.0,420.04
2262.0,1405.0,2133.0,2023-07-09,4.0,
2263.0,,706.0,2024-07-17,5.0,
2264.0,1156.0,359.0,2024-11-14,5.0,271.48
2265.0,1351.0,121.0,2024-05-03,4.0,
2266.0,1878.0,2950.0,2023-12-09,1.0,489.41
2267.0,1369.0,104.0,2024-07-18,1.0,224.86
2268.0,1014.0,330.0,2024-05-04,,181.58
2269.0,1644.0,8.0,2024-03-02,5.0,367.33
2270.0,1246.0,1309.0,2024-03-10,3.0,413.38
,1403.0,978.0,2023-11-10,1.0,48.82
2272.0,1047.0,1411.0,,5.0,338.52
2273.0,1679.0,1148.0,2024-01-03,1.0,451.02
2274.0,1497.0,2753.0,2024-01-14,1.0,
2275.0,1743.0,810.0,2024-03-07,5.0,470.16
2276.0,1570.0,2880.0,2024-10-08,5.0,404.91
2277.0,1430.0,1444.0,2024-08-27,2.0,203.36
2278.0,1317.0,2166.0,2024-01-30,3.0,98.91
2279.0,1887.0,2779.0,2024-11-21,4.0,123.88
2280.0,1982.0,1936.0,2025-01-03,3.0,38.19
2281.0,,62.0,2024-11-06,5.0,347.33
2282.0,1859.0,2862.0,2023-10-27,4.0,166.91
2283.0,1592.0,2035.0,2023-07-12,3.0,274.86
2284.0,1919.0,128.0,2024-03-16,1.0,
2285.0,1839.0,661.0,2023-04-22,,289.93
2286.0,1128.0,1332.0,2023-02-21,5.0,70.4
2287.0,1664.0,,2023-08-16,3.0,243.21
2288.0,1935.0,1822.0,2024-04-24,3.0,267.06
2289.0,1125.0,,2023-05-27,5.0,180.86
2290.0,1941.0,181.0,2024-02-29,3.0,366.78
2291.0,1754.0,2529.0,2024-07-31,5.0,202.33
2292.0,,,2024-09-24,4.0,63.09
2293.0,1528.0,476.0,2023-06-25,2.0,299.0
,1711.0,2297.0,2023-08-18,1.0,180.57
2295.0,1335.0,348.0,,2.0,439.79
2296.0,1725.0,1544.0,2023-03-01,4.0,178.98
2297.0,1748.0,2270.0,2023-07-03,5.0,336.91
2298.0,1547.0,1374.0,2024-11-21,3.0,34.72
2299.0,1638.0,1846.0,2023-10-29,4.0,237.97
2300.0,1867.0,2088.0,2024-09-22,3.0,131.69
2301.0,1478.0,1153.0,2024-01-13,2.0,208.22
2302.0,1305.0,2066.0,2024-01-23,4.0,413.62
2303.0,,200.0,2024-04-04,5.0,245.58
,1451.0,1447.0,2024-12-23,5.0,440.02
2305.0,1026.0,719.0,2024-02-20,4.0,72.79
2306.0,1730.0,817.0,2024-04-14,1.0,195.23
2307.0,1458.0,2457.0,2024-06-19,4.0,393.24
2308.0,1474.0,2711.0,2023-08-28,4.0,110.32
2309.0,1124.0,1658.0,2025-01-24,2.0,354.03
2310.0,1872.0,2063.0,2024-01-21,2.0,378.61
2311.0,1304.0,1657.0,2023-12-07,3.0,8.88
2312.0,1841.0,2801.0,2023-05-18,3.0,286.89
2313.0,1229.0,2835.0,,3.0,
2314.0,,1741.0,2023-09-02,1.0,119.36
2315.0,1819.0,1582.0,2023-07-16,2.0,175.53
2316.0,1682.0,1473.0,2023-10-14,1.0,187.62
2317.0,1109.0,1997.0,2023-06-22,5.0,72.72
2318.0,1659.0,328.0,2024-11-21,3.0,275.34
2319.0,1668.0,1209.0,2023-07-02,2.0,219.97
2320.0,1009.0,645.0,2024-11-05,2.0,55.12
2321.0,1683.0,1699.0,2024-09-21,1.0,10.67
2322.0,1321.0,2870.0,2024-12-09,1.0,365.12
2323.0,1421.0,,2024-07-12,4.0,290.4
2324.0,1113.0,854.0,2024-07-30,2.0,102.25
2325.0,1005.0,992.0,2023-08-29,5.0,416.29
2326.0,1406.0,,2024-01-10,5.0,253.05
2327.0,1101.0,1702.0,2024-04-21,3.0,
2328.0,1878.0,1804.0,2023-07-17,1.0,429.26
2329.0,1456.0,1607.0,2024-04-23,5.0,379.43
2330.0,1409.0,1742.0,2025-02-18,4.0,
2331.0,1889.0,633.0,2023-09-30,5.0,334.09
2332.0,1231.0,747.0,2024-04-07,3.0,390.79
2333.0,1592.0,1821.0,,3.0,297.54
2334.0,1605.0,665.0,2023-07-08,1.0,
2335.0,1875.0,2957.0,2024-01-12,1.0,68.3
2336.0,1278.0,2168.0,2024-03-31,1.0,80.64
2337.0,1119.0,1231.0,2023-09-07,1.0,252.14
2338.0,1597.0,1701.0,2023-09-05,5.0,146.98
2339.0,1607.0,1064.0,2024-07-25,3.0,
2340.0,1455.0,1929.0,2024-08-09,2.0,206.17
2341.0,1001.0,1.0,2024-05-10,4.0,
2342.0,1626.0,502.0,2023-06-17,2.0,219.13
2343.0,1717.0,2270.0,2023-12-14,5.0,482.5
2344.0,1917.0,1278.0,2024-03-09,2.0,21.39
2345.0,1904.0,1806.0,,1.0,45.98
2346.0,1235.0,1276.0,2024-07-15,5.0,209.65
2347.0,1385.0,2772.0,2025-01-22,1.0,106.19
2348.0,1000.0,361.0,2024-02-04,5.0,372.71
2349.0,1742.0,2487.0,2024-04-20,5.0,150.85
2350.0,,1684.0,2025-02-03,2.0,415.42
2351.0,1081.0,2316.0,2024-06-04,5.0,109.01
,1425.0,97.0,,2.0,
2353.0,1506.0,2676.0,2024-08-02,2.0,
2354.0,,552.0,2024-12-19,3.0,373.67
2355.0,1802.0,470.0,2023-05-18,5.0,475.65
2356.0,1680.0,768.0,2023-06-17,5.0,287.27
2357.0,1438.0,1013.0,2023-09-25,4.0,
2358.0,1620.0,2920.0,2024-11-26,4.0,392.92
2359.0,1982.0,415.0,2023-06-11,5.0,380.78
2360.0,1729.0,2040.0,2024-01-05,1.0,295.21
2361.0,1747.0,1041.0,2023-07-28,4.0,423.11
2362.0,1621.0,1909.0,2023-09-25,2.0,381.21
2363.0,,2357.0,2025-01-03,4.0,82.63
2364.0,1753.0,2216.0,2023-08-26,1.0,254.59
2365.0,1503.0,,2024-04-05,4.0,
2366.0,1350.0,820.0,2023-07-25,5.0,370.81
2367.0,1792.0,2309.0,2023-11-18,,381.63
2368.0,1996.0,1544.0,2023-11-05,5.0,406.61
2369.0,,,,3.0,237.85
2370.0,1103.0,1048.0,2023-07-09,1.0,238.43
2371.0,1063.0,982.0,2024-12-24,4.0,431.44
2372.0,1750.0,2088.0,,1.0,97.13
2373.0,1991.0,2989.0,2024-12-30,2.0,245.29
2374.0,1293.0,509.0,2024-06-18,4.0,445.23
2375.0,1348.0,975.0,2024-04-19,2.0,394.37
2376.0,1237.0,1670.0,2023-05-28,3.0,291.83
2377.0,1241.0,2551.0,2024-04-30,3.0,134.68
2378.0,1472.0,2234.0,2023-04-12,2.0,32.41
2379.0,1992.0,200.0,2025-01-02,1.0,17.46
2380.0,1442.0,2254.0,2023-05-25,1.0,51.56
2381.0,1949.0,2973.0,2024-02-14,2.0,45.84
2382.0,1689.0,2149.0,2023-03-11,2.0,
2383.0,,1303.0,,2.0,203.26
2384.0,1642.0,132.0,2025-01-19,,281.63
2385.0,1678.0,2411.0,2024-01-07,5.0,392.42
2386.0,1406.0,2414.0,2024-05-11,2.0,
2387.0,1952.0,2638.0,2024-04-22,4.0,77.59
2388.0,1256.0,257.0,2024-03-28,4.0,34.76
2389.0,1265.0,2480.0,2023-06-18,2.0,305.71
2390.0,1494.0,2583.0,2023-07-14,5.0,146.03
2391.0,1953.0,1312.0,2024-04-13,5.0,409.95
2392.0,1636.0,1992.0,2024-03-07,1.0,232.88
2393.0,1308.0,2193.0,2023-07-03,5.0,360.66
2394.0,1487.0,1492.0,2024-07-23,1.0,455.26
2395.0,1644.0,1391.0,2024-06-08,3.0,309.0
2396.0,,1149.0,2025-02-20,5.0,478.0
2397.0,,91.0,2023-09-05,3.0,
2398.0,1671.0,2557.0,2024-02-18,5.0,27.09
2399.0,1321.0,371.0,2023-04-27,4.0,162.19
2400.0,1895.0,2782.0,2024-07-01,2.0,211.96
2401.0,1443.0,2115.0,2023-09-18,5.0,71.03
2402.0,1742.0,1175.0,2024-05-31,2.0,40.2
2403.0,1838.0,610.0,2024-02-29,3.0,409.76
2404.0,1253.0,1036.0,2024-02-07,2.0,93.35
2405.0,1827.0,1903.0,2024-09-04,2.0,238.84
2406.0,1334.0,1185.0,2023-04-21,3.0,305.77
2407.0,1788.0,1668.0,2023-06-03,1.0,448.99
2408.0,1026.0,2210.0,2024-01-23,,58.9
,1058.0,2029.0,2025-02-14,1.0,292.38
,1220.0,1977.0,2024-08-23,1.0,245.14
2411.0,1125.0,253.0,2023-09-20,3.0,195.0
2412.0,1843.0,2088.0,2023-07-01,3.0,5.19
2413.0,1795.0,,,5.0,496.12
2414.0,1578.0,1390.0,2025-01-09,1.0,10.53
2415.0,1722.0,1947.0,2023-03-24,5.0,386.74
2416.0,1207.0,1627.0,2023-06-21,2.0,472.49
2417.0,1975.0,1616.0,2023-06-16,2.0,18.47
,1238.0,,2023-06-29,1.0,391.39
2419.0,1657.0,2043.0,2023-06-03,4.0,381.76
2420.0,1355.0,648.0,2023-06-30,4.0,347.64
2421.0,1723.0,242.0,2023-05-04,1.0,355.4
2422.0,1749.0,2353.0,2023-05-23,4.0,342.36
2423.0,1495.0,827.0,,2.0,
2424.0,1234.0,,2023-12-12,3.0,443.41
2425.0,1414.0,1633.0,2024-06-09,3.0,469.19
2426.0,1265.0,2473.0,2023-07-01,2.0,
2427.0,1733.0,2288.0,2023-10-24,1.0,94.17
2428.0,1528.0,1932.0,2025-02-14,2.0,353.02
2429.0,1493.0,1597.0,,3.0,167.01
2430.0,1634.0,1620.0,2023-08-12,5.0,300.53
2431.0,1584.0,2111.0,2023-04-20,2.0,20.57
2432.0,1488.0,2423.0,2024-04-26,2.0,185.96
2433.0,,475.0,2023-09-21,3.0,146.31
2434.0,1346.0,2423.0,2024-02-19,5.0,240.71
2435.0,1544.0,154.0,2023-08-22,4.0,424.68
2436.0,1665.0,275.0,2023-11-02,1.0,64.65
2437.0,1370.0,2490.0,2024-09-08,3.0,26.69
2438.0,1121.0,2620.0,2024-08-03,,477.8
2439.0,1683.0,1896.0,2023-10-15,3.0,416.11
2440.0,1455.0,2067.0,2025-01-24,3.0,224.34
2441.0,1827.0,1770.0,2023-08-22,3.0,117.97
2442.0,1747.0,1818.0,2024-12-11,1.0,
2443.0,1467.0,461.0,2024-07-16,1.0,435.4
,1024.0,2132.0,2024-06-05,4.0,281.8
2445.0,,2293.0,2023-10-09,4.0,338.44
2446.0,1136.0,225.0,2024-10-25,4.0,65.68
2447.0,1416.0,797.0,2024-06-29,5.0,367.05
2448.0,1678.0,1143.0,2023-10-24,1.0,327.53
2449.0,1732.0,1579.0,2023-12-25,4.0,422.65
,1726.0,1820.0,2024-03-26,2.0,275.03
2451.0,1012.0,135.0,2024-08-28,4.0,111.86
2452.0,1804.0,1873.0,2024-01-18,3.0,58.7
2453.0,1592.0,283.0,2025-01-11,2.0,253.8
2454.0,1008.0,2932.0,2025-01-30,2.0,148.45
2455.0,1273.0,1460.0,2024-02-11,5.0,118.56
2456.0,1512.0,2513.0,2023-03-07,3.0,252.6
,1376.0,328.0,2023-05-24,2.0,408.97
2458.0,1049.0,111.0,2023-03-11,1.0,129.6
2459.0,1278.0,2423.0,2023-07-24,4.0,72.35
2460.0,1081.0,2063.0,2024-05-13,4.0,484.37
2461.0,1538.0,1928.0,2024-04-14,3.0,141.22
2462.0,1707.0,402.0,2023-08-21,2.0,67.13
2463.0,1663.0,2411.0,2023-08-03,1.0,433.88
,1555.0,1898.0,2024-03-01,1.0,182.68
2465.0,1390.0,670.0,2023-09-05,2.0,441.65
2466.0,1963.0,2717.0,2023-08-21,3.0,205.69
2467.0,1035.0,,2024-05-25,5.0,88.02
2468.0,1595.0,2488.0,2023-10-16,5.0,190.87
2469.0,1331.0,948.0,2023-09-23,2.0,411.13
2470.0,1766.0,892.0,2023-08-23,4.0,366.66
2471.0,1521.0,750.0,2025-02-09,2.0,281.87
2472.0,1167.0,233.0,2024-07-10,1.0,
2473.0,1451.0,1896.0,2023-08-28,3.0,
2474.0,1018.0,414.0,2023-09-23,3.0,330.82
2475.0,1368.0,2108.0,2024-07-05,1.0,147.45
2476.0,1398.0,1284.0,2024-09-23,4.0,256.22
2477.0,1544.0,117.0,2024-02-01,1.0,258.4
2478.0,1474.0,1703.0,2024-03-14,2.0,373.01
2479.0,1613.0,1745.0,2023-03-06,1.0,297.45
2480.0,1660.0,451.0,2023-12-28,,307.62
2481.0,1566.0,,2024-08-31,3.0,149.46
